marks,n,author,title,date,content_ques
0,234,lovekimbum (千山暮雪 隻影向誰去),[閒聊] 四 五年級生爸媽那輩 不生小孩的夫妻,Wed Aug 1 17:55:35 2018,想問一下 四 五年級生那輩不生小孩的夫妻是不是極少身邊聽過的只有兩對例子一對是研究所教授跟師母一對是爸爸的朋友 非常晚婚可能約45左右才結婚感覺這一輩的人要扛的住父母 周遭親友問 還要堅持不生壓力比現在年輕人大很多大家身邊有聽過的例子嗎仔細想想 其實教授師母還蠻讓人羨慕的退休後有充足的資金跟時間可以遊山玩水也不用煩惱小孩工作 結婚等事情但主要是他們年輕時能禁得起問啦
0,235,kaitai (測試),Re: [問題] 托育補助會提高大家生小孩的意願嗎？,Fri Jul 27 09:53:04 2018,直接回標題 不會 因為不生小孩最大問題不是錢不然社會底層沒受教育的窮人怎麼會生一堆跟科技進步人類越來越想享受有關重點是該取消結婚制度社會越來越進步 人類本來就會變成自我意識越重自我意識重把自己放第一位 就不會想配合他人結婚不可能可以完全做自己 不配合另一半所以結婚率低 離婚率超高可以證明結婚制度根本是舊時代的產物除了能讓條件差人種 用來綁住另一人之外沒啥用 應該取消反正取消也只影響到本來就該淘汰的底層人種換來讓條件好的人可以有更多機會繁殖有結婚制度反而會妨礙條件好的人無法多繁殖取消婚姻制度大家自由小孩出生驗DNA 父母對小孩負責就好根本不用對另一半他的家庭的負責當然想永遠在一起也可以 但老醜病沒錢隨時可以換 沒有法律懲罰以上的自由度爽度不是政府補助錢就可以達到的父母定期付照顧費給政府 政府統一扶養小孩然後父母就可以享樂 出國玩 買名牌 吃下午茶不會影響爽爽的生活品質生育率才有可能提高
0,236,suction (suctionunit),Re: [問題] 托育補助會提高大家生小孩的意願嗎？,Fri Jul 27 07:11:29 2018,這個政策目前看起來最大的問題是有多少業者要加入政府的遊戲規則現在看到的狀況是已經在各別縣市加入托育聯盟的保母跟托嬰業者因為新規定不清楚或是門檻提高有醞釀要退出的想法我問我們托嬰的園長他說有可能不跟已經送托的家長不太可能為了這個換環境大工程啊看得到領不到就算了家長最擔心的大概是因為補助所以業者漲一波
0,237,apa41023,[問題] 托育補助會提高大家生小孩的意願嗎？,Fri Jul 27 00:18:06 2018,剛剛看新聞為了救臺灣低迷的生育率政府最近拍板定案新的準公共化托育補助除了要廣設公托及公托補助外有聽說公托很難抽基本是聞的到吃不到另外比較特別的內容是歲一般家庭準公托托育補助6000元月歲一般家庭準公幼托育每月付費4500元準公托幼是政府認可的保母私立托嬰中心私立幼兒園但不知道會有多少業者響應好奇當父母托育托幼的負擔減輕了會提升大家生小孩的意願嗎已經有小孩的父母會想再生一胎嗎由於不少人有誤會 我將兩者的資料都補上廣設公托及公托幼補助準公托左及準公幼右補助以上2張圖是行政院網站資料最後再次強調 準公托公托最後再次強調 準公托公托最後再次強調 準公托公托準公托一詞由新聞得知若內容有誤 麻煩告知
0,240,manysheep (愛與和平的PTT鄉民),Re: [閒聊] 不考慮生小孩的話 要存多少錢呢,Sun Jul 15 10:51:35 2018,一個小孩大概至少500萬應該不止500萬 那如果不生小孩的話 一個月要存多少錢 才能在台北養老呢 考慮平均壽命80歲的話要看你想過甚麼生活啊以台北市來說你要租房子過生活 每月2萬還是住豪宅過生活 準備個一億你要吃便當 每月一萬還是天天吃大餐 每月至少5萬你要常出國 還是天天宅在家追劇這都會差很多錢啊假設60歲退休已經有了房子 到80歲的話我覺得退休時至少要準備一千萬因為除了日常花費 還要準備臨時花費我不信任保險 等到領到錢都不知何時了一千萬放在定存股 每年領個40萬當生活費當生大病時 就直接賣股票應付當然你也可以去信任保險 那就要買好各種保險還有要考慮通膨30年後 物價不一樣 想住老人院 也許要更多錢如果要考慮房子 那就更多了與其考慮這個我比較希望何時快點有安樂死法案身為一個魯肥宅 實在很需要安樂死法案等我老了動不了 不想繼續花錢住醫院還是安樂死比較好可惜立法院占多數的 使用酒駕犯當政府發言人 貽笑國際的酒駕黨民進黨一直不肯本著良心去推動畢竟老人票是他們重要票源
0,242,tingywa8 (我娘半老),[討論] 大家身邊有很年輕就生小孩的朋友嗎?,Wed Jul 11 14:00:29 2018,我妹因為最近大學放暑假的關係所以參加了國小的同學會聽她講有一個同學她在高中的時候就懷孕了所以有帶小孩一起來覺得真的有種小孩帶小孩的感覺而且因為她是剖腹產 術後有沾黏的狀況身體現在也有點差的樣子這讓我想到以前有次參加同學會也是有個國小同學很早就結婚而且還生了雙胞胎 也是身體負擔很大的樣子好奇大家身邊也有朋友年紀很輕就生小孩的嗎
0,243,gypiq (KTcell),Re: [心情] 想利用生小孩挽回另一半是不是最蠢的？,Sat Jun 30 19:07:10 2018,請問 妻子沒有外遇是算好時間和丈夫做愛懷孕的為什麼丈夫會認為第2胎不是他的種 原因 丈夫在想什麼 因為感情不好嗎 覺得自己是被設計了 那就不要做愛啊丈夫也有責任 文中的第2胎小孩很倒楣謝謝 
0,244,harry8123 (白蛇),Re: [閒聊] 什麼條件比較適合生小孩,Sat Jun 30 01:17:29 2018,什麼條件比較適合生小孩什麼條件比較適合買房什麼比較適合買車這種東西到底有什麼好問的啊你自己懶趴捏一下就知道自己能不能cover了不是嗎生物演化不就這樣無法負荷的條件下就滅絕演化生命自然會找到出路的有錢沒錢自己最清楚了
0,246,rizzo123 (阿烙),Re: [討論] 為什麼生小孩,Thu Jun 28 12:59:26 2018,我只能說身教大於言教家庭教育遠大於學校一堆有錢家庭養出敗家子台大等高等學府教出罪犯很多人抱怨養不起小孩是沒錢栽培的關係但是所謂的栽培就是花錢學才藝花錢補習拼高學歷親子互動品德教育都疏忽了除非你是窮忙族沒錢又沒時間陪伴教養小孩
0,247,purin88 (原來我是憤怒的鄉民),[討論] 為什麼生小孩,Thu Jun 28 12:45:07 2018,最近常常看到很多篇有關父母帶來的負擔 嗯該怎麼說說比較刺激的文字是父母不努力需要兒女幫忙付錢說比較平緩的文字是父母年紀大需要兒女養我有朋友是低收入戶一直生一直生連生二個我就問她妳跟你老公都收入很少二人年收入不到50萬到底為什麼要一直生對不起我很直接她就說現在不生怕以後要生生不出來那生了當小孩子長大了因為父母的賺不多不會賺錢因我生你們養你們很辛苦花了很多錢實際上只是窮養所以要把小孩賺的抽取三分之一或二分之一還給父母但有沒有想過這對小孩是一種負擔當初賺那麼少怕生不出來還一直生一直生老了又在用孝順父母來勒索小孩搞的父母是債小孩欠他們但當初明明是他們自己硬要生我自己也有小孩但我是評估我就算老了依我現在的收入慢慢的存到老應該也不會拖累孩子因為是我自己選擇要生的我不會要他要給孝親費因為那是他辛苦賺的他合該去享受他的戰果我生小孩並不是我們互相欠債而是享受小孩帶給我人生的喜悅跟歡樂等他長大了他想搬出去享受自己一個人也可以沒必要一定要一起住我跟我老公結婚從頭開始二個人到結束也是二個人結婚前就沒寂寞為何小孩出去自己生活會寂寞我把這種理念跟很多人說他們也沒辦法接受就覺得好多小孩很可憐生來就是要背父母的債沒能力養老的自己就一直生一直生小孩期待老了他們養自己我純粹只是抱抱怨唉
0,249,marzcx (丟丟丟),[討論] 沒錢買車是不是不該生小孩,Fri Jun 22 13:08:02 2018,常常在路上看到三貼的或著不帶安全帽的家長帶小孩今天新聞更扯連五貼的出來了我覺得那些家長不顧他們自己和小孩的安危是他們自己的事但如果在路上出事會影響到其他用路人而且鬼島法官邏輯通常有車禍糾紛有錯的不是違規的三寶反而是正常行駛的人我覺得沒錢買車是不是不該生小孩不然就買兩台機車阿有人會說生一個就沒這問題看過很多次一對男女騎車中間抱著小孩看起來也是怵目驚心
0,250,jing1219 (Ice cream cake),[心情] 想利用生小孩挽回另一半是不是最蠢的？,Tue Jun 5 17:37:40 2018,認識的一個家庭原本夫妻感情不錯生了一個女兒婚後約五六年丈夫事業不順倆口子愈來愈常發生衝突丈夫對妻子時常出現言語暴力偶爾還動手動腳偏偏是不會留下受傷痕跡的那種妻子當時還傻傻的想挽回丈夫的心認為一定是自己哪裡做得不夠於是選擇最不智的方式 再生一個孩子天真地認為老二出生能喚起丈夫對家庭的愛也許和丈夫的關係便能修復於是為順利懷孕將先前一直在吃的避孕藥停掉算好時間和丈夫做愛後來真的懷上了豈知丈夫一聽聞妻子懷第二胎非但沒有高興還覺得自己是被設計了據說某次丈夫喝完酒後跟旁人說誰知道這孩子是不是真是我的種啊倆人婚姻不僅沒獲得改善還惡化更劇烈丈夫反而更少回家所以這小孩出生後的處境十分可憐爹不疼娘不愛媽媽也因為老二的出生沒有達到她預期的效果無形中會把氣發洩在老二身上甚至有些親戚還很北爛的在傳這小孩可能不是他爸親生的最終夫妻倆還是離婚收場覺得小孩真的超可憐又無辜想利用生小孩挽回另一半的心真的很蠢吧
0,251,love121323 (Muse小貓),[閒聊] 領最低薪資的人有資格生小孩嗎?,Fri Jun 1 21:36:10 2018,其實想做這個題目很久囉剛好搭上薪水低是自己問題還是政府的順風車就來一起探討一下囉 XD可以搭配這首歌一起因為我這邊是配這首歌打的 XD請問 你認為領基本薪資的人有資格生小孩嗎基本薪資是什麼 現行是由 基本工資審議委員會 決定的審核的標準是 基本工資審議委員會為審議基本工資應蒐集左列資料並研究之一國家經濟發展狀況二躉售物價指數三消費者物價指數四國民所得與平均每人所得五各業勞動生產力及就業狀況六各業勞工工資七家庭收支調查統計到2018年是月薪22K時薪140但是我沒有查到公式的說謎一樣的決定方式 XD因為這麼謎樣所以每年勞資雙方都7pupu但是 你知道民國25年就有最低工資法嗎 驚歷史好一點的人有點疑惑齁沒錯民國25年還在日治時代阿XDDDDD大家為什麼不知道有這個東西咧很簡單因為從來沒有實行過今天 我們就來探討這個沒被施行過的東西吧民國25年的最低工資法是怎麼說的成年工資以維持其本身足以供給無工作能力親屬二人之必要生活為準講白一點就是一個人出去工作可以另外養兩個人接下來我會用圖大家會輕鬆一點 XD先介紹角色分別為 老人工作者生育者工作者孩子如果是獨生子的家庭按照最低標準的說法獨生子養爸媽剛好娶老婆你在跟我開玩笑嗎那如果是有手足的家庭呢齁齁我有哥哥我最爽這樣我們這個家可以生兩個小孩了Excuse你是馬鈴薯嗎可以無性生殖請搭上老婆正確服用謝謝但是 民國25年出去工作的婦女應該是少數吧所以還是生不了小孩啊555555這時候如果你有一個gay兄弟就好說了當然不是人人都這麼幸運所以囉在繁殖的壓力下女性也去工作了誤一對夫妻爽生三個小孩每天嘿咻嘿咻但是事情有像憨人所想的這麼簡單嗎人家也有父母要養好嗎 哪裡這麼多孤兒拉 XDDDDD所以實際上應該這個機率比較大一對夫妻生兩個四個青年養四個老人四個小孩總共12張嘴巴世世代代 循環下去OK 理想很美好但是 現實很骨感我們現在並不是走這套最低工資法而是被審議出來的22K22K 能養幾個人而你能憑自己的力量養父母嗎請問 你認為領基本薪資的人有資格生小孩嗎來源出處 基本工資變革基本工資審議委員會自己的勞權自己救
